"HITId";"HITTypeId";"Title";"Description";"Keywords";"Reward";"CreationTime";"MaxAssignments";"RequesterAnnotation";"AssignmentDurationInSeconds";"AutoApprovalDelayInSeconds";"Expiration";"NumberOfSimilarHITs";"LifetimeInSeconds";"AssignmentId";"WorkerId";"AssignmentStatus";"AcceptTime";"SubmitTime";"AutoApprovalTime";"ApprovalTime";"RejectionTime";"RequesterFeedback";"WorkTimeInSeconds";"LifetimeApprovalRate";"Last30DaysApprovalRate";"Last7DaysApprovalRate";"Input.image";"Answer.isit";"Answer.quality";"Approve";"Reject"
"2W80ONNVRH1KWBFBTS27BNV967XWNB";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"0";"";"20I7Q67051QKRAXYFUHC6XMGC5TEY5";"A322Y8X2ZRM8KX";"Approved";"Sun May 08 06:44:10 GMT 2011";"Sun May 08 06:44:58 GMT 2011";"Sat May 14 23:44:58 PDT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"48";"100% (17/17)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0426.jpg";"1";"0"
"2W80ONNVRH1KWBFBTS27BNV967XWNB";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"0";"";"25SFK0COK2JEG9DMXL0LWW6OTFARK0";"A24O1Z2LQ1NEBS";"Approved";"Sun May 08 06:43:59 GMT 2011";"Sun May 08 06:44:13 GMT 2011";"Sun May 15 06:44:13 GMT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"14";"100% (33/33)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0426.jpg";"0";"2"
"2W80ONNVRH1KWBFBTS27BNV967XWNB";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"0";"";"2DPUYT3DHJHPJYJAXHVYDRSX320T08";"A2UC0CGDN7919I";"Approved";"Sun May 08 06:40:58 GMT 2011";"Sun May 08 06:41:14 GMT 2011";"Sun May 15 06:41:14 GMT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"16";"100% (16/16)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0426.jpg";"0";"1"
"2W80ONNVRH1KWBFBTS27BNV967XWNB";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"0";"";"2KSRYNJ92NJK1NB8ZKKUMYW2AYNB62";"A184H6C5UDLM8R";"Approved";"Sun May 08 06:38:18 GMT 2011";"Sun May 08 06:38:25 GMT 2011";"Sun May 15 06:38:25 GMT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"7";"100% (69/69)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0426.jpg";"0";"1"
"2W80ONNVRH1KWBFBTS27BNV967XWNB";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"0";"";"2OKCWY2AOO2G19KD1P7QXCM6CF833X";"A3GR63KAHHUXKX";"Approved";"Sun May 08 06:36:32 GMT 2011";"Sun May 08 06:36:47 GMT 2011";"Sun May 15 06:36:47 GMT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"15";"100% (28/28)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0426.jpg";"0";"1"
"2FN8B727M0IGU7NAE7PFXVF4G5QXCO";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:41 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:41 GMT 2011";"14";"";"2ABG5TYMNCWYQRFCMTJSMX11DTKJN4";"A2SFJVVQBTZGTK";"Approved";"Sun May 08 06:33:47 GMT 2011";"Sun May 08 06:33:59 GMT 2011";"Sun May 15 06:33:59 GMT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"12";"100% (26/26)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0427.jpg";"1";"0"
"2FN8B727M0IGU7NAE7PFXVF4G5QXCO";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:41 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:41 GMT 2011";"14";"";"2GJLPHIT3HVWPIQFJ3EJV217W47BJ8";"A322Y8X2ZRM8KX";"Approved";"Sun May 08 06:42:02 GMT 2011";"Sun May 08 06:42:22 GMT 2011";"Sat May 14 23:42:22 PDT 2011";"Sun May 08 00:34:23 PDT 2011";"";"";"20";"100% (17/17)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0427.jpg";"1";"0"
"2FN8B727M0IGU7NAE7PFXVF4G5QXCO";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:41 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:41 GMT 2011";"14";"";"2NTX3V0FK0COZPPBENYPPK9LL14GNY";"A24O1Z2LQ1NEBS";"Approved";"Sun May 08 06:42:17 GMT 2011";"Sun May 08 06:42:38 GMT 2011";"Sat May 14 23:42:38 PDT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"21";"100% (33/33)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0427.jpg";"1";"0"
"2FN8B727M0IGU7NAE7PFXVF4G5QXCO";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:41 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:41 GMT 2011";"14";"";"2WAKMN9U8P9YIVZT9Y93XUYIG5GUDT";"A184H6C5UDLM8R";"Approved";"Sun May 08 06:37:28 GMT 2011";"Sun May 08 06:38:45 GMT 2011";"Sun May 15 06:38:45 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"77";"100% (69/69)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0427.jpg";"1";"0"
"2FN8B727M0IGU7NAE7PFXVF4G5QXCO";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:41 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:41 GMT 2011";"14";"";"2Y9OVR14IXKOH8FZUF3WF6X3STA98C";"A3FW98CTBGUPDI";"Approved";"Sun May 08 06:39:42 GMT 2011";"Sun May 08 06:39:55 GMT 2011";"Sun May 15 06:39:55 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"13";"100% (14/14)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0427.jpg";"1";"0"
"2CO6RLPHIT3HAJGSXJX2SJQ2MU59HR";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"20AHPCGJ2D213Q22AIRJUPSIWPW4AF";"A184H6C5UDLM8R";"Approved";"Sun May 08 06:40:24 GMT 2011";"Sun May 08 06:40:36 GMT 2011";"Sun May 15 06:40:36 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"12";"100% (69/69)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0428.jpg";"1";"0"
"2CO6RLPHIT3HAJGSXJX2SJQ2MU59HR";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2CYDG67D1X3VF2QXPPB2OE1M1UIAH7";"A3GR63KAHHUXKX";"Approved";"Sun May 08 06:34:58 GMT 2011";"Sun May 08 06:35:18 GMT 2011";"Sun May 15 06:35:18 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"20";"100% (28/28)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0428.jpg";"1";"0"
"2CO6RLPHIT3HAJGSXJX2SJQ2MU59HR";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2K36BFMFFOYYXG7QWG4GJSC0L2ULYZ";"A1JT9VBZ87MNXN";"Approved";"Sun May 08 06:42:05 GMT 2011";"Sun May 08 06:42:35 GMT 2011";"Sat May 14 23:42:35 PDT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"30";"100% (5/5)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0428.jpg";"1";"0"
"2CO6RLPHIT3HAJGSXJX2SJQ2MU59HR";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2N52AC9KSSZVCK8NH6LUPQOYASGJ1X";"A24O1Z2LQ1NEBS";"Approved";"Sun May 08 06:40:46 GMT 2011";"Sun May 08 06:41:02 GMT 2011";"Sun May 15 06:41:02 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"16";"100% (33/33)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0428.jpg";"1";"0"
"2CO6RLPHIT3HAJGSXJX2SJQ2MU59HR";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2UU74J79KQW6GVT1JVOFHD45RHBHJT";"A3BY7T9U69F9DZ";"Approved";"Sun May 08 06:34:53 GMT 2011";"Sun May 08 06:34:58 GMT 2011";"Sun May 15 06:34:58 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"5";"100% (22/22)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0428.jpg";"1";"0"
"25F7H57DZKPFTRKDQI4M75L83WQC2T";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"24FU8LZ6R70GKEF5Q9A30E7WMXQM61";"A3GR63KAHHUXKX";"Approved";"Sun May 08 06:36:02 GMT 2011";"Sun May 08 06:36:13 GMT 2011";"Sun May 15 06:36:13 GMT 2011";"Sun May 08 00:34:24 PDT 2011";"";"";"11";"100% (28/28)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0429.jpg";"0";"1"
"25F7H57DZKPFTRKDQI4M75L83WQC2T";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2FTY7QEOZFYQ7OIP6NFF2RDSYN9FIH";"A2SFJVVQBTZGTK";"Approved";"Sun May 08 06:39:18 GMT 2011";"Sun May 08 06:43:03 GMT 2011";"Sat May 14 23:43:03 PDT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"225";"100% (26/26)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0429.jpg";"1";"1"
"25F7H57DZKPFTRKDQI4M75L83WQC2T";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2N58XMB3Q39ZFYCR6PXT9EVSN0OHS9";"A3BY7T9U69F9DZ";"Approved";"Sun May 08 06:36:07 GMT 2011";"Sun May 08 06:36:16 GMT 2011";"Sun May 15 06:36:16 GMT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"9";"100% (22/22)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0429.jpg";"1";"0"
"25F7H57DZKPFTRKDQI4M75L83WQC2T";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2SPKO2L92HECBXCUGZFCHF0CJAHFGP";"A2UC0CGDN7919I";"Approved";"Sun May 08 06:39:10 GMT 2011";"Sun May 08 06:39:37 GMT 2011";"Sun May 15 06:39:37 GMT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"27";"100% (16/16)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0429.jpg";"1";"2"
"25F7H57DZKPFTRKDQI4M75L83WQC2T";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"14";"";"2YV3FDEY5COWF8MOC4ZCWFLC00KT2S";"A24O1Z2LQ1NEBS";"Approved";"Sun May 08 06:41:03 GMT 2011";"Sun May 08 06:41:18 GMT 2011";"Sun May 15 06:41:18 GMT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"15";"100% (33/33)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0429.jpg";"1";"1"
"2AG24E6AUBXHBFN4SM090BZWYENW01";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"32";"";"26QB49F9SSSHCO7G1OJTAH5F2O0SWJ";"A184H6C5UDLM8R";"Approved";"Sun May 08 06:28:47 GMT 2011";"Sun May 08 06:32:19 GMT 2011";"Sun May 15 06:32:19 GMT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"212";"100% (69/69)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0430.jpg";"1";"0"
"2AG24E6AUBXHBFN4SM090BZWYENW01";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"32";"";"2JKKMT6YTWX4WQNZ2CVDE9GI0NH0VW";"A2GCXGEGMDRDX8";"Approved";"Sun May 08 06:37:41 GMT 2011";"Sun May 08 06:38:22 GMT 2011";"Sun May 15 06:38:22 GMT 2011";"Sun May 08 00:34:25 PDT 2011";"";"";"41";"100% (1/1)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0430.jpg";"1";"1"
"2AG24E6AUBXHBFN4SM090BZWYENW01";"212RJ85OZIZEW9G72NFOV5EWPFPX9P";"Two yes or no questions about a photograph";"Two yes or no questions: Is it blurry? Is it high quality?";"image photograph quality assessment blur blurry computer vision";"$0.01";"Sun May 08 06:27:42 GMT 2011";"5";"";"3600";"604800";"Sun May 15 06:27:42 GMT 2011";"32";"";"2LFFSVGULF39KF230HSFX3NYHO99N0";"A3FW98CTBGUPDI";"Approved";"Sun May 08 06:40:24 GMT 2011";"Sun May 08 06:40:44 GMT 2011";"Sat May 14 23:40:44 PDT 2011";"Sun May 08 00:34:26 PDT 2011";"";"";"20";"100% (14/14)";"0% (0/0)";"0% (0/0)";"http://www.artoonie.com/projects/imagesorter/data_dance/DSC_0430.jpg";"1";"1"
